
user_id,experiment_name,variant
u02513,onboarding_redesign,treatment
u02514,onboarding_redesign,treatment
u02515,onboarding_redesign,treatment
u02516,onboarding_redesign,control
u02517,onboarding_redesign,control
u02518,onboarding_redesign,control
u02519,onboarding_redesign,treatment
u02520,onboarding_redesign,control
u02521,onboarding_redesign,control
u02522,onboarding_redesign,control
u02523,onboarding_redesign,control
u02524,onboarding_redesign,treatment
u02525,onboarding_redesign,treatment
u02526,onboarding_redesign,treatment
u02527,onboarding_redesign,control
u02528,onboarding_redesign,control
u02529,onboarding_redesign,treatment
u02530,onboarding_redesign,treatment
u02531,onboarding_redesign,treatment
u02532,onboarding_redesign,control
u02533,onboarding_redesign,treatment
u02534,onboarding_redesign,control
u02535,onboarding_redesign,treatment
u02536,onboarding_redesign,treatment
u02537,onboarding_redesign,treatment
u02538,onboarding_redesign,control
u02539,onboarding_redesign,treatment
u02540,onboarding_redesign,control
u02541,onboarding_redesign,treatment
u02542,onboarding_redesign,control
u02543,onboarding_redesign,treatment
u02544,onboarding_redesign,control
u02545,onboarding_redesign,treatment
u02546,onboarding_redesign,treatment
u02547,onboarding_redesign,treatment
u02548,onboarding_redesign,treatment
u02549,onboarding_redesign,control
u02550,onboarding_redesign,treatment
u02551,onboarding_redesign,control
u02552,onboarding_redesign,control
u02553,onboarding_redesign,treatment
u02554,onboarding_redesign,control
u02555,onboarding_redesign,control
u02556,onboarding_redesign,treatment
u02557,onboarding_redesign,control
u02558,onboarding_redesign,treatment
u02559,onboarding_redesign,control
u02560,onboarding_redesign,control
u02561,onboarding_redesign,control
u02562,onboarding_redesign,treatment
u02563,onboarding_redesign,control
u02564,onboarding_redesign,treatment
u02565,onboarding_redesign,control
u02566,onboarding_redesign,treatment
u02567,onboarding_redesign,treatment
u02568,onboarding_redesign,treatment
u02569,onboarding_redesign,treatment
u02570,onboarding_redesign,treatment
u02571,onboarding_redesign,control
u02572,onboarding_redesign,control
u02573,onboarding_redesign,control
u02574,onboarding_redesign,treatment
u02575,onboarding_redesign,control
u02576,onboarding_redesign,treatment
u02577,onboarding_redesign,treatment
u02578,onboarding_redesign,treatment
u02579,onboarding_redesign,treatment
u02580,onboarding_redesign,treatment
u02581,onboarding_redesign,control
u02582,onboarding_redesign,treatment
u02583,onboarding_redesign,control
u02584,onboarding_redesign,treatment
u02585,onboarding_redesign,control
u02586,onboarding_redesign,treatment
u02587,onboarding_redesign,treatment
u02588,onboarding_redesign,treatment
u02589,onboarding_redesign,control
u02590,onboarding_redesign,treatment
u02591,onboarding_redesign,treatment
u02592,onboarding_redesign,control
u02593,onboarding_redesign,control
u02594,onboarding_redesign,treatment
u02595,onboarding_redesign,treatment
u02596,onboarding_redesign,control
u02597,onboarding_redesign,control
u02598,onboarding_redesign,control
u02599,onboarding_redesign,control
u02600,onboarding_redesign,treatment
u02601,onboarding_redesign,control
u02602,onboarding_redesign,control
u02603,onboarding_redesign,control
u02604,onboarding_redesign,treatment
u02605,onboarding_redesign,treatment
u02606,onboarding_redesign,treatment
u02607,onboarding_redesign,control
u02608,onboarding_redesign,control
u02609,onboarding_redesign,control
u02610,onboarding_redesign,treatment
u02611,onboarding_redesign,treatment
u02612,onboarding_redesign,control
u02613,onboarding_redesign,control
u02614,onboarding_redesign,treatment
u02615,onboarding_redesign,treatment
u02616,onboarding_redesign,control
u02617,onboarding_redesign,control
u02618,onboarding_redesign,control
u02619,onboarding_redesign,treatment
u02620,onboarding_redesign,treatment
u02621,onboarding_redesign,treatment
u02622,onboarding_redesign,control
u02623,onboarding_redesign,control
u02624,onboarding_redesign,treatment
u02625,onboarding_redesign,control
u02626,onboarding_redesign,treatment
u02627,onboarding_redesign,treatment
u02628,onboarding_redesign,control
u02629,onboarding_redesign,treatment
u02630,onboarding_redesign,treatment
u02631,onboarding_redesign,treatment
u02632,onboarding_redesign,treatment
u02633,onboarding_redesign,control
u02634,onboarding_redesign,treatment
u02635,onboarding_redesign,control
u02636,onboarding_redesign,treatment
u02637,onboarding_redesign,treatment
u02638,onboarding_redesign,control
u02639,onboarding_redesign,treatment
u02640,onboarding_redesign,treatment
u02641,onboarding_redesign,treatment
u02642,onboarding_redesign,treatment
u02643,onboarding_redesign,control
u02644,onboarding_redesign,control
u02645,onboarding_redesign,control
u02646,onboarding_redesign,treatment
u02647,onboarding_redesign,treatment
u02648,onboarding_redesign,treatment
u02649,onboarding_redesign,treatment
u02650,onboarding_redesign,treatment
u02651,onboarding_redesign,control
u02652,onboarding_redesign,control
u02653,onboarding_redesign,treatment
u02654,onboarding_redesign,control
u02655,onboarding_redesign,treatment
u02656,onboarding_redesign,treatment
u02657,onboarding_redesign,treatment
u02658,onboarding_redesign,control
u02659,onboarding_redesign,treatment
u02660,onboarding_redesign,treatment
u02661,onboarding_redesign,treatment
u02662,onboarding_redesign,control
u02663,onboarding_redesign,treatment
u02664,onboarding_redesign,treatment
u02665,onboarding_redesign,treatment
u02666,onboarding_redesign,treatment
u02667,onboarding_redesign,control
u02668,onboarding_redesign,treatment
u02669,onboarding_redesign,treatment
u02670,onboarding_redesign,control
u02671,onboarding_redesign,control
u02672,onboarding_redesign,control
u02673,onboarding_redesign,treatment
u02674,onboarding_redesign,treatment
u02675,onboarding_redesign,treatment
u02676,onboarding_redesign,control
u02677,onboarding_redesign,treatment
u02678,onboarding_redesign,treatment
u02679,onboarding_redesign,control
u02680,onboarding_redesign,treatment
u02681,onboarding_redesign,control
u02682,onboarding_redesign,treatment
u02683,onboarding_redesign,treatment
u02684,onboarding_redesign,treatment
u02685,onboarding_redesign,treatment
u02686,onboarding_redesign,control
u02687,onboarding_redesign,treatment
u02688,onboarding_redesign,control
u02689,onboarding_redesign,treatment
u02690,onboarding_redesign,treatment
u02691,onboarding_redesign,control
u02692,onboarding_redesign,treatment
u02693,onboarding_redesign,control
u02694,onboarding_redesign,treatment
u02695,onboarding_redesign,control
u02696,onboarding_redesign,control
u02697,onboarding_redesign,treatment
u02698,onboarding_redesign,control
u02699,onboarding_redesign,control
u02700,onboarding_redesign,control
u02701,onboarding_redesign,treatment
u02702,onboarding_redesign,control
u02703,onboarding_redesign,treatment
u02704,onboarding_redesign,treatment
u02705,onboarding_redesign,treatment
u02706,onboarding_redesign,control
u02707,onboarding_redesign,treatment
u02708,onboarding_redesign,control
u02709,onboarding_redesign,control
u02710,onboarding_redesign,treatment
u02711,onboarding_redesign,treatment
u02712,onboarding_redesign,treatment
u02713,onboarding_redesign,control
u02714,onboarding_redesign,control
u02715,onboarding_redesign,control
u02716,onboarding_redesign,treatment
u02717,onboarding_redesign,control
u02718,onboarding_redesign,treatment
u02719,onboarding_redesign,control
u02720,onboarding_redesign,treatment
u02721,onboarding_redesign,treatment
u02722,onboarding_redesign,control
u02723,onboarding_redesign,control
u02724,onboarding_redesign,treatment
u02725,onboarding_redesign,treatment
u02726,onboarding_redesign,control
u02727,onboarding_redesign,control
u02728,onboarding_redesign,control
u02729,onboarding_redesign,treatment
u02730,onboarding_redesign,treatment
u02731,onboarding_redesign,control
u02732,onboarding_redesign,control
u02733,onboarding_redesign,control
u02734,onboarding_redesign,treatment
u02735,onboarding_redesign,control
u02736,onboarding_redesign,control
u02737,onboarding_redesign,treatment
u02738,onboarding_redesign,control
u02739,onboarding_redesign,control
u02740,onboarding_redesign,treatment
u02741,onboarding_redesign,control
u02742,onboarding_redesign,control
u02743,onboarding_redesign,control
u02744,onboarding_redesign,control
u02745,onboarding_redesign,treatment
u02746,onboarding_redesign,treatment
u02747,onboarding_redesign,treatment
u02748,onboarding_redesign,control
u02749,onboarding_redesign,treatment
u02750,onboarding_redesign,treatment
u02751,onboarding_redesign,treatment
u02752,onboarding_redesign,treatment
u02753,onboarding_redesign,control
u02754,onboarding_redesign,control
u02755,onboarding_redesign,control
u02756,onboarding_redesign,control
u02757,onboarding_redesign,treatment
u02758,onboarding_redesign,treatment
u02759,onboarding_redesign,control
u02760,onboarding_redesign,control
u02761,onboarding_redesign,control
u02762,onboarding_redesign,treatment
u02763,onboarding_redesign,treatment
u02764,onboarding_redesign,treatment
u02765,onboarding_redesign,treatment
u02766,onboarding_redesign,control
u02767,onboarding_redesign,treatment
u02768,onboarding_redesign,control
u02769,onboarding_redesign,treatment
u02770,onboarding_redesign,control
u02771,onboarding_redesign,treatment
u02772,onboarding_redesign,treatment
u02773,onboarding_redesign,control
u02774,onboarding_redesign,control
u02775,onboarding_redesign,treatment
u02776,onboarding_redesign,control
u02777,onboarding_redesign,control
u02778,onboarding_redesign,treatment
u02779,onboarding_redesign,control
u02780,onboarding_redesign,treatment
u02781,onboarding_redesign,control
u02782,onboarding_redesign,treatment
u02783,onboarding_redesign,control
u02784,onboarding_redesign,control
u02785,onboarding_redesign,treatment
u02786,onboarding_redesign,treatment
u02787,onboarding_redesign,control
u02788,onboarding_redesign,control
u02789,onboarding_redesign,treatment
u02790,onboarding_redesign,control
u02791,onboarding_redesign,control
u02792,onboarding_redesign,treatment
u02793,onboarding_redesign,control
u02794,onboarding_redesign,treatment
u02795,onboarding_redesign,treatment
u02796,onboarding_redesign,treatment
u02797,onboarding_redesign,treatment
u02798,onboarding_redesign,control
u02799,onboarding_redesign,control
u02800,onboarding_redesign,treatment
u02801,onboarding_redesign,control
u02802,onboarding_redesign,control
u02803,onboarding_redesign,control
u02804,onboarding_redesign,treatment
u02805,onboarding_redesign,treatment
u02806,onboarding_redesign,treatment
u02807,onboarding_redesign,control
u02808,onboarding_redesign,control
u02809,onboarding_redesign,treatment
u02810,onboarding_redesign,control
u02811,onboarding_redesign,control
u02812,onboarding_redesign,treatment
u02813,onboarding_redesign,treatment
u02814,onboarding_redesign,control
u02815,onboarding_redesign,control
u02816,onboarding_redesign,control
u02817,onboarding_redesign,treatment
u02818,onboarding_redesign,treatment
u02819,onboarding_redesign,control
u02820,onboarding_redesign,treatment
u02821,onboarding_redesign,treatment
u02822,onboarding_redesign,control
u02823,onboarding_redesign,treatment
u02824,onboarding_redesign,control
u02825,onboarding_redesign,treatment
u02826,onboarding_redesign,treatment
u02827,onboarding_redesign,control
u02828,onboarding_redesign,control
u02829,onboarding_redesign,control
u02830,onboarding_redesign,control
u02831,onboarding_redesign,treatment
u02832,onboarding_redesign,treatment
u02833,onboarding_redesign,treatment
u02834,onboarding_redesign,treatment
u02835,onboarding_redesign,control
u02836,onboarding_redesign,control
u02837,onboarding_redesign,control
u02838,onboarding_redesign,treatment
u02839,onboarding_redesign,treatment
u02840,onboarding_redesign,control
u02841,onboarding_redesign,control
u02842,onboarding_redesign,control
u02843,onboarding_redesign,control
u02844,onboarding_redesign,treatment
u02845,onboarding_redesign,control
u02846,onboarding_redesign,control
u02847,onboarding_redesign,control
u02848,onboarding_redesign,control
u02849,onboarding_redesign,control
u02850,onboarding_redesign,treatment
u02851,onboarding_redesign,treatment
u02852,onboarding_redesign,control
u02853,onboarding_redesign,control
u02854,onboarding_redesign,control
u02855,onboarding_redesign,treatment
u02856,onboarding_redesign,control
u02857,onboarding_redesign,control
u02858,onboarding_redesign,treatment
u02859,onboarding_redesign,control
u02860,onboarding_redesign,control
u02861,onboarding_redesign,control
u02862,onboarding_redesign,control
u02863,onboarding_redesign,control
u02864,onboarding_redesign,treatment
u02865,onboarding_redesign,treatment
u02866,onboarding_redesign,control
u02867,onboarding_redesign,treatment
u02868,onboarding_redesign,control
u02869,onboarding_redesign,treatment
u02870,onboarding_redesign,treatment
u02871,onboarding_redesign,treatment
u02872,onboarding_redesign,control
u02873,onboarding_redesign,treatment
u02874,onboarding_redesign,treatment
u02875,onboarding_redesign,treatment
u02876,onboarding_redesign,treatment
u02877,onboarding_redesign,treatment
u02878,onboarding_redesign,treatment
u02879,onboarding_redesign,control
u02880,onboarding_redesign,treatment
u02881,onboarding_redesign,control
u02882,onboarding_redesign,control
u02883,onboarding_redesign,treatment
u02884,onboarding_redesign,treatment
u02885,onboarding_redesign,control
u02886,onboarding_redesign,treatment
u02887,onboarding_redesign,control
u02888,onboarding_redesign,control
