
user_id,signup_date,acquisition_channel,country
u02131,2025-06-25,social,United States
u02132,2025-07-03,social,United States
u02133,2025-02-06,paid,France
u02134,2025-11-23,organic,India
u02135,2025-06-16,referral,United States
u02136,2025-01-08,referral,Brazil
u02137,2025-04-05,organic,United States
u02138,2025-03-26,organic,France
u02139,2025-12-17,other,Canada
u02140,2025-09-21,organic,United States
u02141,2025-10-18,paid,India
u02142,2025-06-12,social,United States
u02143,2025-10-16,social,United States
u02144,2025-07-07,organic,United Kingdom
u02145,2025-02-02,organic,France
u02146,2025-09-27,paid,United States
u02147,2025-01-05,organic,United States
u02148,2025-04-04,organic,United States
u02149,2025-07-11,organic,United States
u02150,2025-11-06,organic,Other
u02151,2025-01-04,social,India
u02152,2025-07-17,organic,Other
u02153,2025-03-03,social,United States
u02154,2025-03-12,paid,France
u02155,2025-09-29,paid,Germany
u02156,2025-02-25,social,United States
u02157,2025-06-27,organic,United States
u02158,2025-10-02,organic,United States
u02159,2025-06-20,paid,United States
u02160,2025-01-10,referral,United States
u02161,2025-09-20,organic,Other
u02162,2025-07-28,social,France
u02163,2025-08-12,organic,Australia
u02164,2025-10-11,other,United States
u02165,2025-07-24,organic,United States
u02166,2025-10-28,organic,United Kingdom
u02167,2025-04-02,organic,France
u02168,2025-01-23,paid,United States
u02169,2025-03-28,organic,Germany
u02170,2025-01-06,social,United States
u02171,2025-09-05,social,United Kingdom
u02172,2025-06-15,social,India
u02173,2025-02-23,paid,Canada
u02174,2025-06-26,organic,Australia
u02175,2025-10-02,social,Germany
u02176,2025-08-04,paid,India
u02177,2025-01-02,paid,Canada
u02178,2025-02-20,organic,United States
u02179,2025-12-22,organic,United States
u02180,2025-01-02,paid,India
u02181,2025-01-15,paid,United States
u02182,2025-08-27,organic,United States
u02183,2025-09-11,paid,United States
u02184,2025-09-10,social,India
u02185,2025-09-20,other,United States
u02186,2025-12-22,paid,Other
u02187,2025-08-03,organic,Other
u02188,2025-06-05,organic,United States
u02189,2025-02-24,social,United Kingdom
u02190,2025-07-01,organic,United States
u02191,2025-01-15,paid,United States
u02192,2025-08-14,paid,Other
u02193,2025-06-20,paid,United States
u02194,2025-07-08,social,Germany
u02195,2025-02-11,other,India
u02196,2025-03-13,organic,United States
u02197,2025-04-01,organic,United States
u02198,2025-11-24,social,Canada
u02199,2025-06-08,referral,United States
u02200,2025-06-24,organic,Germany
u02201,2025-11-13,other,United States
u02202,2025-10-15,organic,United States
u02203,2025-04-12,organic,United States
u02204,2025-12-16,paid,India
u02205,2025-11-15,social,United States
u02206,2025-01-29,organic,Other
u02207,2025-06-03,referral,United States
u02208,2025-01-14,social,India
u02209,2025-05-07,social,United Kingdom
u02210,2025-01-01,organic,United States
u02211,2025-06-21,organic,United States
u02212,2025-01-29,organic,Germany
u02213,2025-02-28,paid,United States
u02214,2025-10-20,social,France
u02215,2025-04-06,organic,United States
u02216,2025-06-30,paid,Australia
u02217,2025-03-29,organic,Australia
u02218,2025-08-25,social,Canada
u02219,2025-01-10,organic,India
u02220,2025-02-24,social,United States
u02221,2025-01-29,organic,United States
u02222,2025-11-22,paid,Other
u02223,2025-06-17,paid,United States
u02224,2025-12-01,other,United States
u02225,2025-06-25,organic,United States
u02226,2025-05-28,organic,United States
u02227,2025-07-27,organic,Australia
u02228,2025-06-26,organic,United States
u02229,2025-06-19,social,United States
u02230,2025-11-19,organic,United States
u02231,2025-12-24,referral,France
u02232,2025-02-27,paid,Other
u02233,2025-02-16,paid,Canada
u02234,2025-07-14,paid,United States
u02235,2025-03-29,organic,Brazil
u02236,2025-03-12,paid,United States
u02237,2025-04-20,referral,India
u02238,2025-03-13,organic,India
u02239,2025-01-31,paid,United States
u02240,2025-06-22,organic,United Kingdom
u02241,2025-05-23,other,Canada
u02242,2025-12-09,organic,United States
u02243,2025-09-21,other,Germany
u02244,2025-02-01,social,United States
u02245,2025-05-04,paid,Brazil
u02246,2025-01-29,organic,India
u02247,2025-08-23,organic,India
u02248,2025-12-16,organic,Germany
u02249,2025-01-21,organic,United States
u02250,2025-06-06,organic,United Kingdom
u02251,2025-04-17,referral,Other
u02252,2025-05-29,social,United States
u02253,2025-04-08,organic,Canada
u02254,2025-02-23,paid,Germany
u02255,2025-11-12,organic,France
u02256,2025-05-16,organic,Canada
u02257,2025-01-04,other,India
u02258,2025-06-18,other,United States
u02259,2025-10-13,organic,United States
u02260,2025-10-07,paid,United States
u02261,2025-02-24,organic,United States
u02262,2025-07-05,social,Australia
u02263,2025-01-01,organic,Germany
u02264,2025-10-09,referral,India
u02265,2025-07-21,organic,Brazil
u02266,2025-06-08,organic,United States
u02267,2025-02-24,organic,United States
u02268,2025-07-24,social,Australia
u02269,2025-08-08,referral,United States
u02270,2025-05-07,other,United Kingdom
u02271,2025-09-08,paid,Other
u02272,2025-06-03,organic,United States
u02273,2025-04-25,referral,Australia
u02274,2025-02-07,organic,United States
u02275,2025-03-20,organic,Canada
u02276,2025-03-08,organic,United States
u02277,2025-04-20,social,Other
u02278,2025-03-17,organic,United States
u02279,2025-09-24,organic,Australia
u02280,2025-07-30,paid,France
u02281,2025-03-21,paid,United States
u02282,2025-07-22,referral,United States
u02283,2025-10-28,organic,Other
u02284,2025-04-28,organic,Australia
u02285,2025-04-21,paid,United States
u02286,2025-03-18,organic,Brazil
u02287,2025-09-21,organic,India
u02288,2025-01-27,paid,Other
u02289,2025-01-29,organic,India
u02290,2025-02-20,other,Canada
u02291,2025-10-16,paid,United States
u02292,2025-10-06,paid,Other
u02293,2025-06-12,organic,India
u02294,2025-01-09,organic,India
u02295,2025-08-21,paid,United States
u02296,2025-06-01,organic,United States
u02297,2025-08-30,organic,Other
u02298,2025-08-11,paid,Other
u02299,2025-03-26,social,Germany
u02300,2025-05-14,social,India
u02301,2025-04-26,organic,Other
u02302,2025-01-03,paid,United States
u02303,2025-06-11,organic,United Kingdom
u02304,2025-01-04,organic,Canada
u02305,2025-02-27,paid,United States
u02306,2025-01-14,referral,United States
u02307,2025-04-23,organic,United States
u02308,2025-07-17,paid,United States
u02309,2025-01-04,organic,United Kingdom
u02310,2025-01-28,organic,United States
u02311,2025-04-19,organic,United Kingdom
u02312,2025-09-01,paid,Brazil
u02313,2025-01-11,paid,Germany
u02314,2025-10-28,organic,France
u02315,2025-06-24,organic,Canada
u02316,2025-12-03,organic,United States
u02317,2025-11-29,organic,United States
u02318,2025-09-30,social,United States
u02319,2025-02-06,organic,United States
u02320,2025-08-28,social,Other
u02321,2025-02-17,referral,Other
u02322,2025-01-22,paid,United States
u02323,2025-07-07,social,United States
u02324,2025-07-19,paid,Other
u02325,2025-08-19,organic,United States
u02326,2025-09-14,organic,United Kingdom
u02327,2025-09-17,paid,Canada
u02328,2025-02-15,paid,United States
u02329,2025-05-15,other,United States
u02330,2025-09-30,organic,United States
u02331,2025-04-18,organic,United States
u02332,2025-09-30,organic,United States
u02333,2025-09-21,referral,United States
u02334,2025-01-20,paid,United States
u02335,2025-04-16,referral,United States
u02336,2025-09-11,paid,United States
u02337,2025-04-09,paid,Other
u02338,2025-10-16,other,United States
u02339,2025-09-25,paid,United Kingdom
u02340,2025-12-25,social,Other
u02341,2025-08-19,organic,Other
u02342,2025-05-05,paid,United States
u02343,2025-12-23,paid,United States
u02344,2025-06-07,paid,United States
u02345,2025-04-15,organic,United States
u02346,2025-08-27,referral,Other
u02347,2025-02-12,paid,India
u02348,2025-11-20,paid,India
u02349,2025-05-14,organic,United States
u02350,2025-07-13,organic,India
u02351,2025-05-26,social,Germany
u02352,2025-12-23,referral,India
u02353,2025-05-17,organic,United States
u02354,2025-03-10,organic,India
u02355,2025-10-28,paid,United States
u02356,2025-02-07,referral,Brazil
u02357,2025-02-07,paid,India
u02358,2025-06-20,social,United Kingdom
u02359,2025-08-16,other,United Kingdom
u02360,2025-07-04,paid,France
u02361,2025-02-15,organic,United States
u02362,2025-02-10,social,United States
u02363,2025-07-12,referral,India
u02364,2025-02-27,paid,United States
u02365,2025-07-14,social,United Kingdom
u02366,2025-06-19,other,United States
u02367,2025-11-18,organic,France
u02368,2025-10-25,organic,United States
u02369,2025-04-06,referral,Canada
u02370,2025-05-07,paid,United States
u02371,2025-06-18,organic,United States
u02372,2025-09-19,referral,United States
u02373,2025-09-11,paid,United States
u02374,2025-04-06,paid,United States
u02375,2025-03-02,referral,India
u02376,2025-08-26,organic,France
u02377,2025-12-19,organic,United States
u02378,2025-10-17,social,India
u02379,2025-06-28,paid,Other
u02380,2025-04-21,organic,United States
u02381,2025-05-13,social,Germany
u02382,2025-03-14,paid,United States
u02383,2025-04-06,organic,United States
u02384,2025-06-25,organic,United Kingdom
u02385,2025-09-28,paid,Germany
u02386,2025-07-31,paid,United States
u02387,2025-03-25,organic,United States
u02388,2025-12-19,referral,Brazil
u02389,2025-09-16,paid,United States
u02390,2025-02-20,paid,India
u02391,2025-07-27,organic,India
u02392,2025-10-06,paid,France
u02393,2025-07-20,paid,Canada
u02394,2025-11-04,referral,United States
u02395,2025-05-20,referral,Germany
u02396,2025-12-19,organic,Germany
u02397,2025-10-31,organic,France
u02398,2025-11-03,referral,France
u02399,2025-05-03,social,United States
u02400,2025-06-11,paid,Other
u02401,2025-03-10,paid,United States
u02402,2025-05-30,referral,United States
u02403,2025-02-08,social,India
u02404,2025-08-09,referral,Brazil
u02405,2025-11-24,organic,Other
u02406,2025-11-10,paid,Other
u02407,2025-12-16,paid,Canada
u02408,2025-10-17,referral,Canada
u02409,2025-06-14,organic,United States
u02410,2025-06-04,organic,Other
u02411,2025-04-14,other,Germany
u02412,2025-03-31,social,United States
u02413,2025-08-11,social,Germany
u02414,2025-02-02,organic,United States
u02415,2025-03-21,paid,France
u02416,2025-04-16,organic,Canada
u02417,2025-07-31,referral,Australia
u02418,2025-09-09,referral,Other
u02419,2025-11-28,referral,United States
u02420,2025-05-14,organic,Australia
u02421,2025-05-17,social,United States
u02422,2025-01-04,paid,United States
u02423,2025-06-08,organic,United Kingdom
u02424,2025-02-11,paid,United States
u02425,2025-01-03,paid,United States
u02426,2025-10-17,paid,United States
u02427,2025-05-07,paid,Other
u02428,2025-04-05,paid,United States
u02429,2025-07-10,paid,United States
u02430,2025-08-15,organic,United States
u02431,2025-07-02,paid,Other
u02432,2025-05-24,paid,United States
u02433,2025-03-24,organic,United States
u02434,2025-08-25,organic,France
u02435,2025-05-06,organic,Other
u02436,2025-11-07,referral,India
u02437,2025-02-01,social,United States
u02438,2025-11-23,organic,France
u02439,2025-01-22,referral,Brazil
u02440,2025-04-01,paid,United States
u02441,2025-05-02,other,United States
u02442,2025-03-04,social,Other
u02443,2025-12-30,organic,Germany
u02444,2025-07-29,paid,Brazil
u02445,2025-09-13,referral,Canada
u02446,2025-01-20,paid,India
u02447,2025-05-22,organic,United States
u02448,2025-10-01,paid,France
u02449,2025-05-30,social,Brazil
u02450,2025-06-18,paid,United States
u02451,2025-10-01,organic,Germany
u02452,2025-11-16,organic,France
u02453,2025-06-17,paid,United States
u02454,2025-03-01,social,United States
u02455,2025-12-27,social,United Kingdom
u02456,2025-02-18,other,Australia
u02457,2025-05-24,social,United Kingdom
u02458,2025-02-13,social,United States
u02459,2025-08-20,social,United States
u02460,2025-12-29,organic,India
u02461,2025-02-10,organic,Other
u02462,2025-12-29,referral,India
u02463,2025-02-27,organic,India
u02464,2025-01-14,social,United Kingdom
u02465,2025-01-10,organic,United Kingdom
u02466,2025-08-15,referral,India
u02467,2025-07-31,referral,France
u02468,2025-08-23,social,Other
u02469,2025-07-24,paid,Other
u02470,2025-02-11,other,India
u02471,2025-08-09,organic,United States
u02472,2025-02-08,organic,United States
u02473,2025-11-12,paid,United Kingdom
u02474,2025-03-02,social,Brazil
u02475,2025-06-17,organic,United Kingdom
u02476,2025-05-27,paid,Australia
u02477,2025-07-19,paid,United States
u02478,2025-06-22,paid,United States
u02479,2025-09-02,paid,United States
u02480,2025-03-21,referral,United Kingdom
u02481,2025-03-16,paid,United States
u02482,2025-03-30,paid,United States
u02483,2025-01-10,organic,United States
u02484,2025-05-17,organic,Australia
u02485,2025-06-12,organic,United States
u02486,2025-11-19,paid,United States
u02487,2025-09-21,social,Brazil
u02488,2025-07-06,social,India
u02489,2025-05-18,paid,United States
u02490,2025-09-30,organic,United Kingdom
u02491,2025-11-21,organic,Australia
u02492,2025-02-01,organic,Germany
u02493,2025-07-11,social,Canada
u02494,2025-02-23,referral,United States
u02495,2025-03-04,paid,United Kingdom
u02496,2025-11-15,organic,United States
u02497,2025-03-31,organic,United States
u02498,2025-11-18,social,Germany
u02499,2025-02-05,paid,India
u02500,2025-02-26,social,United States
u02501,2025-02-20,social,United States
u02502,2025-12-04,organic,Other
u02503,2025-05-24,social,India
u02504,2025-11-19,organic,France
u02505,2025-11-05,organic,France
u02506,2025-11-04,organic,United States
u02507,2025-05-20,paid,United States
u02508,2025-06-04,organic,Australia
u02509,2025-07-22,paid,Germany
u02510,2025-03-15,paid,United States
u02511,2025-05-26,social,United States
u02512,2025-09-05,other,Australia
u02513,2025-12-28,organic,India
u02514,2025-07-09,referral,India
u02515,2025-01-07,organic,United States
u02516,2025-12-15,referral,United States
u02517,2025-09-13,organic,United States
u02518,2025-10-28,social,India
u02519,2025-07-30,organic,United States
u02520,2025-07-28,organic,United States
u02521,2025-12-10,paid,Germany
u02522,2025-01-08,organic,Other
u02523,2025-06-23,paid,United Kingdom
u02524,2025-10-07,paid,United States
u02525,2025-01-20,paid,United States
u02526,2025-01-04,organic,Other
u02527,2025-02-07,organic,Germany
u02528,2025-10-09,paid,United States
u02529,2025-12-06,organic,United States
u02530,2025-02-27,organic,United States
u02531,2025-03-20,paid,United Kingdom
u02532,2025-02-14,organic,France
u02533,2025-05-03,organic,United States
u02534,2025-04-15,organic,India
u02535,2025-04-02,organic,United States
u02536,2025-01-20,social,United States
u02537,2025-05-04,social,United States
u02538,2025-04-11,social,India
u02539,2025-12-04,other,Australia
u02540,2025-08-01,referral,United States
u02541,2025-01-04,paid,United Kingdom
u02542,2025-05-31,organic,United States
u02543,2025-05-13,social,United States
u02544,2025-05-28,organic,United Kingdom
u02545,2025-04-02,organic,Germany
u02546,2025-11-09,paid,United States
u02547,2025-12-10,social,Other
u02548,2025-06-08,organic,United States
u02549,2025-08-25,paid,Other
u02550,2025-10-18,referral,India
u02551,2025-06-26,organic,Other
u02552,2025-02-24,organic,United States
u02553,2025-10-25,paid,United States
u02554,2025-12-13,social,Australia
u02555,2025-08-22,paid,France
u02556,2025-05-15,paid,Other
u02557,2025-10-13,organic,Other
u02558,2025-04-25,referral,India
u02559,2025-06-27,referral,United States
u02560,2025-12-14,social,France
u02561,2025-12-20,referral,Germany
u02562,2025-03-17,social,Canada
u02563,2025-04-03,social,United States
u02564,2025-07-31,organic,United States
u02565,2025-02-12,paid,Australia
u02566,2025-01-11,other,United States
u02567,2025-05-10,social,United States
u02568,2025-04-13,referral,United States
u02569,2025-01-26,social,United States
u02570,2025-10-19,paid,United States
u02571,2025-08-11,organic,Canada
u02572,2025-12-28,organic,Germany
u02573,2025-08-12,organic,India
u02574,2025-11-22,social,United States
u02575,2025-01-05,other,United States
u02576,2025-11-05,referral,France
u02577,2025-04-29,organic,United States
u02578,2025-01-06,referral,United States
u02579,2025-05-30,social,United Kingdom
